incident_id,project_id,employee_id,incident_type,severity,root_cause,status,reported_date,resolution_hours,sla_limit_hours,sla_breach,escalation_status,impacted_system,customer_impact,incident_priority
10476,530,1139,Network Connectivity Issue,Low,Third-Party Service Failure,Resolved,2025-08-21,19,48,No,Normal,HRMS,High,P4
10477,535,1091,Cloud Service Outage,Critical,Code Defect,Escalated,2025-10-02,51,4,Yes,Escalated,ERP,Low,P4
10478,544,1122,Application Outage,Critical,Human Error,Escalated,2026-04-13,12,4,Yes,Escalated,HRMS,High,P1
10479,535,1011,Application Outage,Critical,Third-Party Service Failure,Resolved,2025-07-29,3,4,No,Normal,Payment_Gateway,Low,P4
10480,511,1109,Application Outage,High,Network Congestion,Escalated,2025-06-12,31,8,Yes,Escalated,CRM,Medium,P2
10481,504,1198,Authentication Failure,Low,Configuration Error,In Progress,2026-03-21,65,48,Yes,Normal,CRM,Low,P4
10482,528,1090,Network Connectivity Issue,Critical,Security Attack,In Progress,2025-06-27,23,4,Yes,Escalated,HRMS,Medium,P4
10483,518,1144,Application Outage,Medium,Capacity Overload,In Progress,2026-01-18,68,24,Yes,Normal,Payment_Gateway,Low,P3
10484,513,1147,Cloud Service Outage,Low,Configuration Error,In Progress,2026-05-07,53,48,Yes,Normal,CRM,Medium,P4
10485,548,1062,Network Connectivity Issue,High,Security Attack,Escalated,2026-01-21,36,8,Yes,Escalated,Payment_Gateway,High,P2
10486,502,1118,Third-Party Vendor Outage,High,Capacity Overload,Escalated,2025-10-28,54,8,Yes,Escalated,HRMS,Medium,P2
10487,505,1181,Authentication Failure,Low,Cloud Region Failure,Open,2025-07-03,41,48,No,Normal,HRMS,High,P4
10488,529,1155,API Failure,Low,Third-Party Service Failure,Open,2026-01-13,30,48,No,Normal,ERP,Medium,P4
10489,507,1019,Third-Party Vendor Outage,Low,Database Lock/Deadlock,Resolved,2025-07-01,41,48,No,Normal,ERP,High,P4
10490,515,1096,Authentication Failure,Medium,Security Attack,Resolved,2025-09-18,6,24,No,Normal,ERP,Medium,P3
10491,539,1064,Database Failure,Medium,Expired Certificate,Escalated,2025-10-02,26,24,Yes,Normal,Analytics Platform,Medium,P3
10492,535,1092,Security Incident,High,Human Error,Escalated,2025-12-24,14,8,Yes,Escalated,HRMS,High,P2
10493,522,1170,Authentication Failure,Critical,Failed Deployment,In Progress,2025-10-23,41,4,Yes,Escalated,HRMS,Low,P4
10494,548,1075,Production Deployment Failure,High,Security Attack,Escalated,2025-06-29,58,8,Yes,Escalated,ERP,Low,P2
10495,506,1078,Network Connectivity Issue,High,Failed Deployment,Escalated,2025-07-04,48,8,Yes,Escalated,HRMS,Medium,P2
10496,528,1178,Server Performance Degradation,High,Database Lock/Deadlock,In Progress,2025-11-26,12,8,Yes,Escalated,CRM,Medium,P2
10497,517,1162,Cloud Service Outage,Low,Human Error,Resolved,2025-12-28,31,48,No,Normal,ERP,Low,P4
10498,538,1177,Network Connectivity Issue,Low,Expired Certificate,Resolved,2025-07-19,16,48,No,Normal,Payment_Gateway,High,P4
10499,505,1030,Server Performance Degradation,High,Configuration Error,Escalated,2025-06-27,39,8,Yes,Escalated,ERP,Low,P2
10500,530,1048,Server Performance Degradation,Critical,Capacity Overload,In Progress,2025-07-31,22,4,Yes,Escalated,Analytics Platform,High,P1
10501,547,1033,Cloud Service Outage,Critical,Human Error,In Progress,2025-10-02,13,4,Yes,Escalated,Payment_Gateway,High,P1
10502,532,1118,Application Outage,High,Security Attack,Escalated,2026-01-24,61,8,Yes,Escalated,Analytics Platform,High,P2
10503,525,1176,Server Performance Degradation,Low,Human Error,Resolved,2025-06-07,8,48,No,Normal,Analytics Platform,Medium,P4
10504,544,1071,ETL/Data Pipeline Failure,High,Server Resource Exhaustion,In Progress,2025-08-27,61,8,Yes,Escalated,CRM,Medium,P2
10505,517,1094,API Failure,Critical,Network Congestion,In Progress,2025-07-24,45,4,Yes,Escalated,HRMS,High,P1
10506,521,1101,Production Deployment Failure,Low,Security Attack,In Progress,2025-12-08,65,48,Yes,Normal,Analytics Platform,Medium,P4
10507,507,1057,Authentication Failure,Low,Third-Party Service Failure,In Progress,2025-08-20,53,48,Yes,Normal,Analytics Platform,Medium,P4
10508,522,1128,Authentication Failure,High,Cloud Region Failure,In Progress,2026-03-17,58,8,Yes,Escalated,CRM,High,P2
10509,515,1129,Backup Failure,High,Third-Party Service Failure,In Progress,2025-12-31,12,8,Yes,Escalated,HRMS,High,P2
10510,526,1039,Production Deployment Failure,Critical,Cloud Region Failure,In Progress,2026-04-03,28,4,Yes,Escalated,ERP,Medium,P4
10511,501,1020,ETL/Data Pipeline Failure,High,Configuration Error,Escalated,2026-02-28,60,8,Yes,Escalated,Analytics Platform,Low,P2
10512,514,1075,Authentication Failure,Critical,Code Defect,Escalated,2026-01-15,5,4,Yes,Escalated,HRMS,Medium,P4
10513,543,1079,Third-Party Vendor Outage,High,Configuration Error,In Progress,2026-03-21,10,8,Yes,Escalated,Payment_Gateway,Low,P2
10514,511,1121,Network Connectivity Issue,Low,Security Attack,In Progress,2026-02-10,70,48,Yes,Normal,ERP,Medium,P4
10515,531,1030,Authentication Failure,Critical,Database Lock/Deadlock,In Progress,2025-06-20,50,4,Yes,Escalated,CRM,High,P1
10516,528,1195,Third-Party Vendor Outage,Low,Configuration Error,Escalated,2025-07-07,72,48,Yes,Normal,ERP,Medium,P4
10517,501,1086,Cloud Service Outage,Low,Code Defect,Resolved,2025-08-18,12,48,No,Normal,Payment_Gateway,Medium,P4
10518,525,1186,Application Outage,Low,Human Error,Resolved,2025-06-25,29,48,No,Normal,Analytics Platform,High,P4
10519,541,1102,Security Incident,Medium,Failed Deployment,Escalated,2026-01-28,60,24,Yes,Normal,Analytics Platform,Low,P3
10520,513,1056,Database Failure,Critical,Expired Certificate,Escalated,2025-11-12,5,4,Yes,Escalated,HRMS,Low,P4
10521,516,1101,ETL/Data Pipeline Failure,High,Failed Deployment,In Progress,2026-01-03,47,8,Yes,Escalated,Analytics Platform,High,P2
10522,543,1017,Network Connectivity Issue,High,Code Defect,Escalated,2026-03-02,51,8,Yes,Escalated,HRMS,High,P2
10523,543,1164,Backup Failure,Low,Expired Certificate,Resolved,2026-05-14,8,48,No,Normal,Analytics Platform,High,P4
10524,537,1156,Security Incident,Critical,Human Error,In Progress,2025-08-26,34,4,Yes,Escalated,CRM,High,P1
10525,504,1161,Authentication Failure,Critical,Human Error,In Progress,2026-03-19,6,4,Yes,Escalated,ERP,Low,P4
10526,540,1081,Application Outage,High,Network Congestion,Escalated,2026-05-30,43,8,Yes,Escalated,CRM,High,P2
10527,506,1076,Database Failure,Medium,Failed Deployment,Escalated,2026-03-29,43,24,Yes,Normal,Analytics Platform,Low,P3
10528,520,1109,Cloud Service Outage,Medium,Network Congestion,Open,2026-04-19,16,24,No,Normal,HRMS,Medium,P3
10529,549,1033,ETL/Data Pipeline Failure,Medium,Capacity Overload,Open,2025-09-12,4,24,No,Normal,CRM,Medium,P3
10530,541,1158,Security Incident,Critical,Network Congestion,Escalated,2026-04-02,42,4,Yes,Escalated,CRM,Medium,P4
10531,520,1056,Third-Party Vendor Outage,High,Capacity Overload,In Progress,2025-07-26,60,8,Yes,Escalated,Analytics Platform,Low,P2
10532,525,1139,Third-Party Vendor Outage,Medium,Human Error,Resolved,2025-10-16,22,24,No,Normal,CRM,Low,P3
10533,519,1118,Security Incident,Low,Security Attack,Resolved,2026-04-01,2,48,No,Normal,CRM,Medium,P4
10534,529,1078,Production Deployment Failure,Medium,Cloud Region Failure,In Progress,2026-01-18,57,24,Yes,Normal,ERP,High,P3
10535,514,1015,Cloud Service Outage,High,Network Congestion,In Progress,2025-12-02,33,8,Yes,Escalated,Payment_Gateway,High,P2
10536,547,1134,Backup Failure,Critical,Third-Party Service Failure,Resolved,2026-02-14,1,4,No,Normal,HRMS,Medium,P4
10537,541,1089,ETL/Data Pipeline Failure,Critical,Expired Certificate,In Progress,2025-10-10,16,4,Yes,Escalated,HRMS,Low,P4
10538,529,1079,Cloud Service Outage,Low,Configuration Error,In Progress,2025-06-10,57,48,Yes,Normal,ERP,Medium,P4
10539,519,1026,Backup Failure,High,Server Resource Exhaustion,Open,2025-10-22,4,8,No,Normal,HRMS,High,P2
10540,537,1073,Security Incident,Low,Cloud Region Failure,Escalated,2025-12-29,60,48,Yes,Normal,ERP,Low,P4
10541,512,1051,Authentication Failure,Low,Human Error,Escalated,2026-05-07,61,48,Yes,Normal,Payment_Gateway,High,P4
10542,512,1156,Server Performance Degradation,High,Network Congestion,In Progress,2026-05-27,59,8,Yes,Escalated,CRM,Medium,P2
10543,534,1062,Third-Party Vendor Outage,Critical,Expired Certificate,Escalated,2026-03-03,32,4,Yes,Escalated,Payment_Gateway,Low,P4
10544,510,1022,Network Connectivity Issue,High,Human Error,In Progress,2026-04-29,39,8,Yes,Escalated,HRMS,High,P2
10545,515,1011,Server Performance Degradation,Medium,Security Attack,Escalated,2025-09-03,59,24,Yes,Normal,CRM,High,P3
10546,512,1042,Third-Party Vendor Outage,Low,Security Attack,Resolved,2025-07-26,27,48,No,Normal,Payment_Gateway,Low,P4
10547,549,1142,Cloud Service Outage,Critical,Security Attack,In Progress,2025-06-27,15,4,Yes,Escalated,HRMS,Low,P4
10548,543,1170,Application Outage,High,Configuration Error,In Progress,2026-03-24,71,8,Yes,Escalated,ERP,High,P2
10549,520,1141,Security Incident,Critical,Capacity Overload,Escalated,2026-03-31,26,4,Yes,Escalated,HRMS,Medium,P4
10550,516,1165,Backup Failure,Critical,Security Attack,In Progress,2026-02-04,23,4,Yes,Escalated,CRM,High,P1
10551,534,1139,Application Outage,Low,Cloud Region Failure,Resolved,2025-11-06,11,48,No,Normal,ERP,High,P4
10552,513,1102,API Failure,Medium,Server Resource Exhaustion,Resolved,2026-05-21,23,24,No,Normal,Analytics Platform,Medium,P3
10553,524,1039,Application Outage,Critical,Cloud Region Failure,Escalated,2025-08-18,19,4,Yes,Escalated,Analytics Platform,High,P1
10554,545,1142,Production Deployment Failure,Critical,Server Resource Exhaustion,Escalated,2025-07-30,43,4,Yes,Escalated,HRMS,High,P1
10555,505,1013,Application Outage,Critical,Human Error,Escalated,2025-07-21,8,4,Yes,Escalated,Payment_Gateway,Medium,P4
10556,550,1153,Security Incident,Critical,Expired Certificate,In Progress,2025-09-25,44,4,Yes,Escalated,Analytics Platform,Medium,P4
10557,532,1110,Application Outage,Critical,Database Lock/Deadlock,Escalated,2026-05-02,18,4,Yes,Escalated,Payment_Gateway,Medium,P4
10558,502,1081,Authentication Failure,Low,Human Error,Escalated,2025-11-09,69,48,Yes,Normal,Analytics Platform,Medium,P4
10559,516,1053,Cloud Service Outage,Critical,Third-Party Service Failure,Escalated,2026-05-23,20,4,Yes,Escalated,Payment_Gateway,Low,P4
10560,505,1089,ETL/Data Pipeline Failure,Critical,Third-Party Service Failure,Escalated,2026-01-14,39,4,Yes,Escalated,CRM,Medium,P4
10561,501,1087,Third-Party Vendor Outage,Medium,Security Attack,Resolved,2025-08-22,21,24,No,Normal,HRMS,Medium,P3
10562,544,1056,Security Incident,Low,Expired Certificate,Open,2025-08-01,12,48,No,Normal,Analytics Platform,Low,P4
10563,508,1085,Application Outage,High,Security Attack,Escalated,2025-07-01,69,8,Yes,Escalated,HRMS,Low,P2
10564,515,1102,Backup Failure,Low,Human Error,In Progress,2026-01-26,50,48,Yes,Normal,Analytics Platform,High,P4
10565,541,1131,Third-Party Vendor Outage,Low,Code Defect,In Progress,2025-06-24,68,48,Yes,Normal,ERP,Low,P4
10566,526,1140,Authentication Failure,Low,Network Congestion,Open,2026-03-13,41,48,No,Normal,ERP,High,P4
10567,550,1058,Authentication Failure,High,Network Congestion,In Progress,2025-08-24,63,8,Yes,Escalated,ERP,Low,P2
10568,537,1180,API Failure,Critical,Configuration Error,Escalated,2025-09-14,60,4,Yes,Escalated,Analytics Platform,Medium,P4
10569,521,1187,Network Connectivity Issue,Medium,Configuration Error,Resolved,2025-10-12,7,24,No,Normal,Payment_Gateway,Low,P3
10570,518,1106,Backup Failure,Medium,Capacity Overload,Resolved,2026-04-01,2,24,No,Normal,HRMS,Medium,P3
10571,529,1161,Application Outage,Medium,Security Attack,Escalated,2025-11-25,31,24,Yes,Normal,ERP,Low,P3
10572,544,1168,Application Outage,Low,Expired Certificate,Escalated,2026-02-22,65,48,Yes,Normal,ERP,Low,P4
10573,531,1004,Server Performance Degradation,Medium,Capacity Overload,Open,2025-08-07,9,24,No,Normal,Payment_Gateway,Low,P3
10574,549,1017,Network Connectivity Issue,Low,Database Lock/Deadlock,Resolved,2026-04-22,29,48,No,Normal,Analytics Platform,High,P4
10575,527,1038,Database Failure,Medium,Expired Certificate,Escalated,2025-06-13,37,24,Yes,Normal,Payment_Gateway,High,P3
10576,531,1183,Network Connectivity Issue,Medium,Server Resource Exhaustion,Open,2025-10-12,4,24,No,Normal,Analytics Platform,Medium,P3
10577,534,1165,Server Performance Degradation,High,Capacity Overload,In Progress,2025-09-27,42,8,Yes,Escalated,ERP,Medium,P2
10578,519,1119,Security Incident,Critical,Failed Deployment,In Progress,2026-03-28,34,4,Yes,Escalated,HRMS,Low,P4
10579,517,1133,Network Connectivity Issue,Medium,Failed Deployment,Escalated,2026-01-04,47,24,Yes,Normal,Payment_Gateway,Medium,P3
10580,540,1011,Security Incident,Critical,Expired Certificate,Escalated,2026-02-17,52,4,Yes,Escalated,Payment_Gateway,Low,P4
10581,530,1027,Server Performance Degradation,Medium,Configuration Error,Escalated,2025-07-10,69,24,Yes,Normal,Analytics Platform,High,P3
10582,503,1005,Network Connectivity Issue,High,Third-Party Service Failure,In Progress,2026-04-30,22,8,Yes,Escalated,CRM,Low,P2
10583,544,1080,Application Outage,Low,Human Error,In Progress,2025-10-27,68,48,Yes,Normal,HRMS,High,P4
10584,545,1179,Application Outage,Low,Failed Deployment,Open,2026-04-04,7,48,No,Normal,HRMS,Low,P4
10585,543,1036,Server Performance Degradation,High,Security Attack,In Progress,2025-06-08,31,8,Yes,Escalated,ERP,Low,P2
10586,526,1043,ETL/Data Pipeline Failure,Low,Human Error,Escalated,2025-06-05,64,48,Yes,Normal,Payment_Gateway,High,P4
10587,526,1169,Authentication Failure,Low,Expired Certificate,Resolved,2026-03-31,41,48,No,Normal,Payment_Gateway,High,P4
10588,544,1087,Network Connectivity Issue,High,Capacity Overload,In Progress,2025-08-29,22,8,Yes,Escalated,HRMS,High,P2
10589,533,1022,Server Performance Degradation,Low,Cloud Region Failure,In Progress,2026-02-20,71,48,Yes,Normal,HRMS,Medium,P4
10590,505,1082,Third-Party Vendor Outage,Critical,Human Error,In Progress,2025-06-06,63,4,Yes,Escalated,Analytics Platform,Medium,P4
10591,528,1100,Backup Failure,High,Code Defect,Escalated,2026-04-09,58,8,Yes,Escalated,HRMS,Medium,P2
10592,543,1171,Backup Failure,Low,Security Attack,Resolved,2026-04-14,45,48,No,Normal,Analytics Platform,Low,P4
10593,514,1041,Cloud Service Outage,Low,Network Congestion,Resolved,2025-10-24,25,48,No,Normal,Payment_Gateway,High,P4
10594,535,1126,Production Deployment Failure,Low,Network Congestion,Resolved,2025-10-13,20,48,No,Normal,Payment_Gateway,Medium,P4
10595,545,1075,Cloud Service Outage,Medium,Cloud Region Failure,In Progress,2026-01-07,30,24,Yes,Normal,Analytics Platform,High,P3
10596,536,1124,ETL/Data Pipeline Failure,Low,Configuration Error,Resolved,2025-09-20,27,48,No,Normal,HRMS,Low,P4
10597,526,1119,Database Failure,Medium,Server Resource Exhaustion,In Progress,2025-06-25,66,24,Yes,Normal,Payment_Gateway,Low,P3
10598,539,1138,Network Connectivity Issue,High,Security Attack,Escalated,2026-01-31,65,8,Yes,Escalated,CRM,High,P2
10599,519,1018,API Failure,Low,Configuration Error,Resolved,2025-09-26,39,48,No,Normal,Payment_Gateway,Medium,P4
10600,541,1156,Authentication Failure,Low,Capacity Overload,Open,2026-03-04,13,48,No,Normal,ERP,High,P4
10601,546,1179,Network Connectivity Issue,Critical,Expired Certificate,Escalated,2026-05-21,5,4,Yes,Escalated,ERP,High,P1
10602,521,1086,Third-Party Vendor Outage,Medium,Code Defect,In Progress,2026-02-20,38,24,Yes,Normal,CRM,Low,P3
10603,502,1016,API Failure,Low,Expired Certificate,Resolved,2026-01-18,47,48,No,Normal,Analytics Platform,Medium,P4
10604,501,1004,Server Performance Degradation,Medium,Cloud Region Failure,In Progress,2025-12-01,30,24,Yes,Normal,ERP,High,P3
10605,529,1002,Application Outage,Critical,Database Lock/Deadlock,Escalated,2026-03-05,26,4,Yes,Escalated,CRM,High,P1
10606,533,1184,ETL/Data Pipeline Failure,High,Third-Party Service Failure,Escalated,2025-08-25,21,8,Yes,Escalated,Analytics Platform,Medium,P2
10607,521,1198,Application Outage,Critical,Server Resource Exhaustion,Escalated,2025-11-30,22,4,Yes,Escalated,CRM,High,P1
10608,535,1183,Production Deployment Failure,Medium,Capacity Overload,In Progress,2026-03-17,71,24,Yes,Normal,ERP,Low,P3
10609,501,1080,Production Deployment Failure,Low,Capacity Overload,Open,2025-06-17,28,48,No,Normal,Payment_Gateway,Medium,P4
10610,528,1086,Database Failure,Medium,Security Attack,In Progress,2025-06-19,57,24,Yes,Normal,Analytics Platform,Medium,P3
10611,522,1191,Server Performance Degradation,Low,Cloud Region Failure,Open,2026-02-17,16,48,No,Normal,ERP,High,P4
10612,529,1105,Third-Party Vendor Outage,Critical,Code Defect,Escalated,2025-06-10,19,4,Yes,Escalated,ERP,Low,P4
10613,541,1007,Authentication Failure,Medium,Server Resource Exhaustion,Open,2025-11-12,20,24,No,Normal,HRMS,Low,P3
10614,536,1132,API Failure,Low,Cloud Region Failure,Open,2026-04-01,2,48,No,Normal,Payment_Gateway,High,P4
10615,517,1004,Production Deployment Failure,High,Database Lock/Deadlock,Escalated,2026-05-16,24,8,Yes,Escalated,Analytics Platform,High,P2
10616,518,1144,Server Performance Degradation,Low,Server Resource Exhaustion,Resolved,2025-12-26,34,48,No,Normal,ERP,Medium,P4
10617,518,1050,Server Performance Degradation,Low,Database Lock/Deadlock,Open,2026-04-02,48,48,No,Normal,Analytics Platform,High,P4
10618,511,1116,Database Failure,Critical,Capacity Overload,In Progress,2025-12-15,61,4,Yes,Escalated,Payment_Gateway,High,P1
10619,523,1104,Security Incident,Medium,Human Error,In Progress,2026-02-26,33,24,Yes,Normal,Payment_Gateway,Medium,P3
10620,530,1049,ETL/Data Pipeline Failure,High,Capacity Overload,Escalated,2025-10-18,34,8,Yes,Escalated,Payment_Gateway,Low,P2
10621,544,1118,Third-Party Vendor Outage,Medium,Network Congestion,In Progress,2025-12-15,27,24,Yes,Normal,Payment_Gateway,Low,P3
10622,519,1002,ETL/Data Pipeline Failure,Low,Database Lock/Deadlock,Resolved,2025-11-02,35,48,No,Normal,CRM,Medium,P4
10623,531,1020,Third-Party Vendor Outage,Medium,Human Error,Escalated,2026-01-17,61,24,Yes,Normal,Payment_Gateway,Low,P3
10624,541,1185,API Failure,High,Capacity Overload,Resolved,2026-03-19,1,8,No,Normal,ERP,Medium,P2
10625,511,1178,Authentication Failure,Critical,Third-Party Service Failure,Escalated,2025-11-02,6,4,Yes,Escalated,CRM,Medium,P4
10626,536,1156,Database Failure,Critical,Cloud Region Failure,In Progress,2026-01-02,28,4,Yes,Escalated,HRMS,High,P1
10627,507,1170,ETL/Data Pipeline Failure,High,Human Error,Escalated,2025-06-05,26,8,Yes,Escalated,Payment_Gateway,High,P2
10628,526,1089,Production Deployment Failure,Low,Human Error,Resolved,2025-07-04,29,48,No,Normal,HRMS,Medium,P4
10629,513,1061,ETL/Data Pipeline Failure,High,Third-Party Service Failure,Escalated,2025-08-14,42,8,Yes,Escalated,ERP,Low,P2
10630,521,1183,Network Connectivity Issue,Low,Server Resource Exhaustion,Open,2026-02-23,15,48,No,Normal,ERP,Low,P4
10631,550,1019,Third-Party Vendor Outage,Medium,Server Resource Exhaustion,Escalated,2025-09-17,68,24,Yes,Normal,Analytics Platform,High,P3
10632,546,1148,Network Connectivity Issue,Low,Network Congestion,Escalated,2025-10-26,62,48,Yes,Normal,Payment_Gateway,Medium,P4
10633,549,1069,Backup Failure,Low,Server Resource Exhaustion,In Progress,2025-12-08,68,48,Yes,Normal,CRM,Medium,P4
10634,535,1164,Third-Party Vendor Outage,High,Code Defect,Escalated,2025-07-25,42,8,Yes,Escalated,CRM,Medium,P2
10635,515,1138,Third-Party Vendor Outage,High,Security Attack,Escalated,2025-08-12,59,8,Yes,Escalated,Payment_Gateway,Medium,P2
10636,546,1014,Third-Party Vendor Outage,Medium,Database Lock/Deadlock,In Progress,2025-06-20,70,24,Yes,Normal,Analytics Platform,High,P3
